42.682626166666665,-71.05748316666667
42.682628333333334,-71.05748333333334
42.682617666666665,-71.05750033333334
42.682610333333336,-71.05752533333333
42.68260683333333,-71.05753266666666
42.682606,-71.05753666666666
42.68260883333333,-71.05753583333333
42.6826065,-71.0575275
42.68260566666667,-71.0575335
42.682603,-71.05753833333333
42.68260166666666,-71.05753933333334
42.682596,-71.0575465
42.6825835,-71.05755283333333
42.68258433333333,-71.05755533333334
42.68258316666667,-71.05755516666666
42.682575,-71.05755816666667
42.6825675,-71.05756533333333
42.682568333333336,-71.05757483333333
42.682554,-71.05759133333333
42.68255116666667,-71.05760116666667
42.68255333333333,-71.05760483333333
42.682554833333334,-71.057606
42.68255333333333,-71.05761016666666
42.6825525,-71.0576155
42.682552666666666,-71.05762366666667
42.6825515,-71.057627
42.68255033333333,-71.05762883333334
42.6825495,-71.05762833333333
42.68254683333333,-71.05762666666666
42.682544666666665,-71.05762716666666
42.68254266666667,-71.05762383333334
42.68254133333333,-71.05762683333333
42.682542,-71.05763066666667
42.682542,-71.0576355
42.68253766666667,-71.05764116666667
42.6825305,-71.05764133333334
42.6825315,-71.05764283333333
42.682530666666665,-71.05764016666667
42.68253,-71.05764216666667
42.6825305,-71.05764483333333
42.68253083333333,-71.0576495
42.6825315,-71.05765266666667
42.68253216666667,-71.05765683333334
42.68253283333333,-71.0576585
42.6825325,-71.05766
42.682532,-71.05765866666667
42.6825325,-71.05765416666667
42.682534,-71.05764833333333
42.682534833333335,-71.05764833333333
42.682534833333335,-71.05764783333333
42.682536,-71.0576475
42.682537333333336,-71.0576445
42.68253766666667,-71.05764233333333
42.682536,-71.05764083333334
42.682535,-71.05763883333333
42.68253516666667,-71.0576405
42.682534833333335,-71.05763733333333
42.68253583333333,-71.057634
42.6825365,-71.0576325
42.682536999999996,-71.057631
42.68253716666667,-71.05763066666667
42.682535666666666,-71.05762933333334
42.68253433333334,-71.05762816666666
42.68253,-71.05762683333333
42.682527,-71.057625
42.682526833333334,-71.05762933333334
42.68252483333333,-71.05762683333333
42.682521666666666,-71.05762516666667
42.68254066666667,-71.05763
42.68253983333334,-71.05762816666666
42.6825405,-71.05762866666667
42.68253933333333,-71.05762833333333
42.682536999999996,-71.05762383333334
42.68253766666667,-71.05762516666667
42.682537833333335,-71.05762383333334
42.682538,-71.05762316666667
42.6825385,-71.05762216666666
42.68253933333333,-71.05762033333333
42.682541,-71.0576185
42.68254133333333,-71.057618
42.68253983333334,-71.05761383333333
42.68253966666666,-71.05761116666666
42.68253833333333,-71.057606
42.682536999999996,-71.0576035
42.682535666666666,-71.05760016666666
42.68253216666667,-71.057595
42.682530666666665,-71.0575895
42.682529833333334,-71.05758883333333
42.682529333333335,-71.0575885
42.68252866666667,-71.05758783333333
42.682528,-71.0575895
42.6825285,-71.05759016666667
42.6825275,-71.05759116666667
42.6825275,-71.05759733333333
42.68252533333333,-71.057596
42.682523,-71.05759216666667
42.682521333333334,-71.0575955
42.68252066666667,-71.05759416666666
42.68252016666667,-71.05759166666667
42.682517,-71.0575865
42.682515,-71.05758533333334
